Time;ID;Type;Value
00:55.212;ID:3;RSSI long;-99
00:55.213;ID:3;Send;26
00:55.214;ID:3;Recieved;40
00:55.303;ID:3;RSSI;-100
00:55.304;ID:3;RSSI short;-98
00:55.305;ID:3;RSSI long;-99
00:55.397;ID:3;RSSI;-100
00:55.398;ID:3;RSSI short;-98
00:55.399;ID:3;RSSI long;-99
00:55.491;ID:3;RSSI;-100
00:55.492;ID:3;RSSI short;-98
00:55.493;ID:3;RSSI long;-99
00:55.584;ID:3;RSSI;-100
00:55.586;ID:3;RSSI short;-98
00:55.587;ID:3;RSSI long;-99
00:55.678;ID:3;RSSI;-100
00:55.679;ID:3;RSSI short;-98
00:55.680;ID:3;RSSI long;-99
00:55.772;ID:3;RSSI;-100
00:55.773;ID:3;RSSI short;-98
00:55.774;ID:3;RSSI long;-99
00:55.866;ID:3;RSSI;-100
00:55.867;ID:3;RSSI short;-98
00:55.868;ID:3;RSSI long;-99
00:55.959;ID:3;RSSI;-100
00:55.961;ID:3;RSSI short;-98
00:55.962;ID:3;RSSI long;-99
00:56.053;ID:3;RSSI;-100
00:56.054;ID:3;RSSI short;-98
00:56.055;ID:3;RSSI long;-99
00:56.147;ID:3;RSSI;-100
00:56.148;ID:3;RSSI short;-98
00:56.149;ID:3;RSSI long;-99
00:56.241;ID:3;RSSI;-100
00:56.242;ID:3;RSSI short;-98
00:56.243;ID:3;RSSI long;-99
00:56.334;ID:3;RSSI;-100
00:56.336;ID:3;RSSI short;-98
00:56.337;ID:3;RSSI long;-99
00:56.428;ID:3;RSSI;-100
00:56.429;ID:3;RSSI short;-98
00:56.431;ID:3;RSSI long;-101
00:56.522;ID:3;RSSI;-100
00:56.523;ID:3;RSSI short;-98
00:56.524;ID:3;RSSI long;-99
00:56.616;ID:3;RSSI;-100
00:56.617;ID:3;RSSI short;-98
00:56.618;ID:3;RSSI long;-99
00:56.709;ID:3;RSSI;-100
00:56.711;ID:3;RSSI short;-100
00:56.712;ID:3;RSSI long;-99
00:56.803;ID:3;RSSI;-100
00:56.805;ID:3;RSSI short;-100
00:56.806;ID:3;RSSI long;-99
00:56.897;ID:3;RSSI;-100
00:56.898;ID:3;RSSI short;-100
00:56.899;ID:3;RSSI long;-99
00:56.991;ID:3;RSSI;-100
00:56.992;ID:3;RSSI short;-100
00:56.993;ID:3;RSSI long;-99
00:57.084;ID:3;RSSI;-100
00:57.086;ID:3;RSSI short;-100
00:57.087;ID:3;RSSI long;-99
00:57.178;ID:3;RSSI;-100
00:57.180;ID:3;RSSI short;-100
00:57.181;ID:3;RSSI long;-99
00:57.209;ID:3;Send;27
00:57.210;ID:3;Recieved;42
00:57.272;ID:3;RSSI;-100
00:57.273;ID:3;RSSI short;-100
00:57.274;ID:3;RSSI long;-99
00:57.366;ID:3;RSSI;-100
00:57.367;ID:3;RSSI short;-100
00:57.368;ID:3;RSSI long;-99
00:57.459;ID:3;RSSI;-100
00:57.461;ID:3;RSSI short;-100
00:57.462;ID:3;RSSI long;-99
00:57.553;ID:3;RSSI;-100
00:57.555;ID:3;RSSI short;-100
00:57.556;ID:3;RSSI long;-99
00:57.647;ID:3;RSSI;-100
00:57.648;ID:3;RSSI short;-100
00:57.649;ID:3;RSSI long;-99
00:57.741;ID:3;RSSI;-100
00:57.742;ID:3;RSSI short;-100
00:57.743;ID:3;RSSI long;-99
00:57.834;ID:3;RSSI;-100
00:57.836;ID:3;RSSI short;-100
00:57.837;ID:3;RSSI long;-99
00:57.928;ID:3;RSSI;-100
00:57.930;ID:3;RSSI short;-100
00:57.931;ID:3;RSSI long;-99
00:58.022;ID:3;RSSI;-100
00:58.023;ID:3;RSSI short;-100
00:58.024;ID:3;RSSI long;-99
00:58.116;ID:3;RSSI;-100
00:58.117;ID:3;RSSI short;-100
00:58.118;ID:3;RSSI long;-99
00:58.209;ID:3;RSSI;-100
00:58.211;ID:3;RSSI short;-100
00:58.212;ID:3;RSSI long;-99
00:58.303;ID:3;RSSI;-100
00:58.305;ID:3;RSSI short;-100
00:58.306;ID:3;RSSI long;-99
00:58.397;ID:3;RSSI;-100
00:58.398;ID:3;RSSI short;-100
00:58.400;ID:3;RSSI long;-101
00:58.491;ID:3;RSSI;-100
00:58.492;ID:3;RSSI short;-100
00:58.493;ID:3;RSSI long;-99
00:58.584;ID:3;RSSI;-100
00:58.586;ID:3;RSSI short;-100
00:58.587;ID:3;RSSI long;-99
00:58.678;ID:3;RSSI;-100
00:58.680;ID:3;RSSI short;-100
00:58.681;ID:3;RSSI long;-99
00:58.772;ID:3;RSSI;-100
00:58.773;ID:3;RSSI short;-100
00:58.774;ID:3;RSSI long;-99
00:58.866;ID:3;RSSI;-100
00:58.867;ID:3;RSSI short;-100
00:58.868;ID:3;RSSI long;-99
00:58.959;ID:3;RSSI;-100
00:58.961;ID:3;RSSI short;-100
00:58.962;ID:3;RSSI long;-99
00:59.053;ID:3;RSSI;-100
00:59.055;ID:3;RSSI short;-100
00:59.056;ID:3;RSSI long;-99
00:59.147;ID:3;RSSI;-100
00:59.148;ID:3;RSSI short;-100
00:59.149;ID:3;RSSI long;-99
00:59.209;ID:3;Send;28
00:59.210;ID:3;Recieved;44
00:59.244;ID:3;RSSI;-100
00:59.246;ID:3;RSSI short;-100
00:59.247;ID:3;RSSI long;-99
00:59.334;ID:3;RSSI;-100
00:59.336;ID:3;RSSI short;-100
00:59.337;ID:3;RSSI long;-99
00:59.428;ID:3;RSSI;-100
00:59.430;ID:3;RSSI short;-100
00:59.431;ID:3;RSSI long;-99
00:59.522;ID:3;RSSI;-100
00:59.523;ID:3;RSSI short;-100
00:59.524;ID:3;RSSI long;-99
00:59.616;ID:3;RSSI;-100
00:59.617;ID:3;RSSI short;-100
00:59.618;ID:3;RSSI long;-99
00:59.709;ID:3;RSSI;-100
00:59.711;ID:3;RSSI short;-100
00:59.712;ID:3;RSSI long;-99
00:59.803;ID:3;RSSI;-100
00:59.805;ID:3;RSSI short;-100
00:59.806;ID:3;RSSI long;-99
00:59.897;ID:3;RSSI;-100
00:59.898;ID:3;RSSI short;-100
00:59.899;ID:3;RSSI long;-99
00:59.991;ID:3;RSSI;-100
00:59.992;ID:3;RSSI short;-100
00:59.993;ID:3;RSSI long;-99
01:00.084;ID:3;RSSI;-100
01:00.086;ID:3;RSSI short;-100
01:00.087;ID:3;RSSI long;-99
01:00.178;ID:3;RSSI;-100
01:00.180;ID:3;RSSI short;-100
01:00.181;ID:3;RSSI long;-99
01:00.272;ID:3;RSSI;-100
01:00.273;ID:3;RSSI short;-100
01:00.274;ID:3;RSSI long;-99
01:00.366;ID:3;RSSI;-100
01:00.367;ID:3;RSSI short;-100
01:00.368;ID:3;RSSI long;-101
01:00.459;ID:3;RSSI;-100
01:00.461;ID:3;RSSI short;-100
01:00.462;ID:3;RSSI long;-100
01:00.553;ID:3;RSSI;-100
01:00.555;ID:3;RSSI short;-100
01:00.556;ID:3;RSSI long;-100
01:00.647;ID:3;RSSI;-100
01:00.648;ID:3;RSSI short;-100
01:00.650;ID:3;RSSI long;-100
01:00.741;ID:3;RSSI;-100
01:00.742;ID:3;RSSI short;-100
01:00.743;ID:3;RSSI long;-100
01:00.834;ID:3;RSSI;-100
01:00.836;ID:3;RSSI short;-100
01:00.837;ID:3;RSSI long;-100
01:00.928;ID:3;RSSI;-100
01:00.930;ID:3;RSSI short;-100
01:00.931;ID:3;RSSI long;-100
01:01.022;ID:3;RSSI;-100
01:01.023;ID:3;RSSI short;-100
01:01.025;ID:3;RSSI long;-100
01:01.116;ID:3;RSSI;-100
01:01.117;ID:3;RSSI short;-100
01:01.118;ID:3;RSSI long;-100
01:01.209;ID:3;RSSI;-100
01:01.211;ID:3;RSSI short;-100
01:01.212;ID:3;RSSI long;-100
01:01.214;ID:3;Send;29
01:01.215;ID:3;Recieved;46
01:01.303;ID:3;RSSI;-100
01:01.305;ID:3;RSSI short;-100
01:01.306;ID:3;RSSI long;-100
01:01.397;ID:3;RSSI;-100
01:01.398;ID:3;RSSI short;-100
01:01.400;ID:3;RSSI long;-100
01:01.491;ID:3;RSSI;-100
01:01.492;ID:3;RSSI short;-100
01:01.493;ID:3;RSSI long;-100
01:01.584;ID:3;RSSI;-100
01:01.586;ID:3;RSSI short;-100
01:01.587;ID:3;RSSI long;-100
01:01.678;ID:3;RSSI;-100
01:01.680;ID:3;RSSI short;-100
01:01.681;ID:3;RSSI long;-100
01:01.772;ID:3;RSSI;-100
01:01.773;ID:3;RSSI short;-100
01:01.775;ID:3;RSSI long;-100
01:01.866;ID:3;RSSI;-100
01:01.867;ID:3;RSSI short;-100
01:01.868;ID:3;RSSI long;-100
01:01.959;ID:3;RSSI;-100
01:01.961;ID:3;RSSI short;-100
01:01.962;ID:3;RSSI long;-100
01:02.053;ID:3;RSSI;-100
01:02.055;ID:3;RSSI short;-100
01:02.056;ID:3;RSSI long;-100
01:02.147;ID:3;RSSI;-100
01:02.148;ID:3;RSSI short;-100
01:02.150;ID:3;RSSI long;-100
01:02.241;ID:3;RSSI;-100
01:02.242;ID:3;RSSI short;-100
01:02.243;ID:3;RSSI long;-100
01:02.334;ID:3;RSSI;-100
01:02.336;ID:3;RSSI short;-100
01:02.337;ID:3;RSSI long;-101
01:02.428;ID:3;RSSI;-100
01:02.430;ID:3;RSSI short;-100
01:02.431;ID:3;RSSI long;-100
01:02.522;ID:3;RSSI;-100
01:02.523;ID:3;RSSI short;-100
01:02.525;ID:3;RSSI long;-100
01:02.616;ID:3;RSSI;-100
01:02.617;ID:3;RSSI short;-100
01:02.618;ID:3;RSSI long;-100
01:02.709;ID:3;RSSI;-100
01:02.711;ID:3;RSSI short;-100
01:02.712;ID:3;RSSI long;-100
01:02.803;ID:3;RSSI;-100
01:02.805;ID:3;RSSI short;-100
01:02.806;ID:3;RSSI long;-100
01:02.897;ID:3;RSSI;-100
01:02.898;ID:3;RSSI short;-100
01:02.900;ID:3;RSSI long;-100
01:02.991;ID:3;RSSI;-100
01:02.992;ID:3;RSSI short;-100
01:02.993;ID:3;RSSI long;-100
01:03.084;ID:3;RSSI;-100
01:03.086;ID:3;RSSI short;-100
01:03.087;ID:3;RSSI long;-100
01:03.178;ID:3;RSSI;-100
01:03.180;ID:3;RSSI short;-100
01:03.181;ID:3;RSSI long;-100
01:03.209;ID:3;Send;30
01:03.210;ID:3;Recieved;48
01:03.272;ID:3;RSSI;-100
01:03.273;ID:3;RSSI short;-100
01:03.275;ID:3;RSSI long;-100
01:03.366;ID:3;RSSI;-100
01:03.367;ID:3;RSSI short;-100
01:03.368;ID:3;RSSI long;-100
01:03.459;ID:3;RSSI;-100
01:03.461;ID:3;RSSI short;-100
01:03.462;ID:3;RSSI long;-100
01:03.553;ID:3;RSSI;-100
01:03.555;ID:3;RSSI short;-100
01:03.556;ID:3;RSSI long;-100
01:03.647;ID:3;RSSI;-100
01:03.648;ID:3;RSSI short;-100
01:03.650;ID:3;RSSI long;-100
01:03.741;ID:3;RSSI;-100
01:03.742;ID:3;RSSI short;-100
01:03.743;ID:3;RSSI long;-100
01:03.834;ID:3;RSSI;-100
01:03.836;ID:3;RSSI short;-100
01:03.837;ID:3;RSSI long;-100
01:03.928;ID:3;RSSI;-100
01:03.930;ID:3;RSSI short;-100
01:03.931;ID:3;RSSI long;-100
01:04.022;ID:3;RSSI;-100
01:04.023;ID:3;RSSI short;-100
01:04.025;ID:3;RSSI long;-100
01:04.116;ID:3;RSSI;-100
01:04.117;ID:3;RSSI short;-100
01:04.118;ID:3;RSSI long;-100
01:04.209;ID:3;RSSI;-100
01:04.211;ID:3;RSSI short;-100
01:04.212;ID:3;RSSI long;-100
01:04.303;ID:3;RSSI;-100
01:04.305;ID:3;RSSI short;-100
01:04.306;ID:3;RSSI long;-101
01:04.397;ID:3;RSSI;-100
01:04.398;ID:3;RSSI short;-100
01:04.400;ID:3;RSSI long;-100
01:04.491;ID:3;RSSI;-100
01:04.492;ID:3;RSSI short;-100
01:04.493;ID:3;RSSI long;-100
01:04.584;ID:3;RSSI;-100
01:04.586;ID:3;RSSI short;-100
01:04.587;ID:3;RSSI long;-100
01:04.678;ID:3;RSSI;-100
01:04.680;ID:3;RSSI short;-100
01:04.681;ID:3;RSSI long;-100
01:04.772;ID:3;RSSI;-100
01:04.773;ID:3;RSSI short;-100
01:04.775;ID:3;RSSI long;-100
01:04.866;ID:3;RSSI;-100
01:04.867;ID:3;RSSI short;-100
01:04.868;ID:3;RSSI long;-100
01:04.959;ID:3;RSSI;-100
01:04.961;ID:3;RSSI short;-100
01:04.962;ID:3;RSSI long;-100
01:05.053;ID:3;RSSI;-100
01:05.055;ID:3;RSSI short;-100
01:05.056;ID:3;RSSI long;-100
01:05.147;ID:3;RSSI;-100
01:05.148;ID:3;RSSI short;-100
01:05.150;ID:3;RSSI long;-100
01:05.209;ID:3;Send;31
01:05.210;ID:3;Recieved;50
01:05.241;ID:3;RSSI;-100
01:05.242;ID:3;RSSI short;-100
01:05.243;ID:3;RSSI long;-100
01:05.334;ID:3;RSSI;-100
01:05.336;ID:3;RSSI short;-100
01:05.337;ID:3;RSSI long;-100
01:05.428;ID:3;RSSI;-100
01:05.430;ID:3;RSSI short;-100
01:05.431;ID:3;RSSI long;-100
01:05.522;ID:3;RSSI;-100
01:05.523;ID:3;RSSI short;-100
01:05.525;ID:3;RSSI long;-100
01:05.616;ID:3;RSSI;-100
01:05.617;ID:3;RSSI short;-100
01:05.618;ID:3;RSSI long;-100
01:05.709;ID:3;RSSI;-100
01:05.711;ID:3;RSSI short;-100
01:05.712;ID:3;RSSI long;-100
01:05.803;ID:3;RSSI;-100
01:05.805;ID:3;RSSI short;-100
01:05.806;ID:3;RSSI long;-100
01:05.897;ID:3;RSSI;-100
01:05.898;ID:3;RSSI short;-100
01:05.900;ID:3;RSSI long;-100
01:05.991;ID:3;RSSI;-100
01:05.992;ID:3;RSSI short;-100
01:05.993;ID:3;RSSI long;-100
01:06.084;ID:3;RSSI;-100
01:06.086;ID:3;RSSI short;-100
01:06.087;ID:3;RSSI long;-100
01:06.178;ID:3;RSSI;-100
01:06.180;ID:3;RSSI short;-100
01:06.181;ID:3;RSSI long;-100
01:06.272;ID:3;RSSI;-100
01:06.273;ID:3;RSSI short;-100
01:06.275;ID:3;RSSI long;-101
01:06.366;ID:3;RSSI;-100
01:06.367;ID:3;RSSI short;-100
01:06.368;ID:3;RSSI long;-100
01:06.459;ID:3;RSSI;-100
01:06.461;ID:3;RSSI short;-100
01:06.462;ID:3;RSSI long;-100
01:06.553;ID:3;RSSI;-100
01:06.555;ID:3;RSSI short;-100
01:06.556;ID:3;RSSI long;-100
01:06.647;ID:3;RSSI;-100
01:06.648;ID:3;RSSI short;-100
01:06.650;ID:3;RSSI long;-100
01:06.741;ID:3;RSSI;-100
01:06.742;ID:3;RSSI short;-100
01:06.743;ID:3;RSSI long;-100
01:06.834;ID:3;RSSI;-100
01:06.836;ID:3;RSSI short;-100
01:06.837;ID:3;RSSI long;-100
01:06.928;ID:3;RSSI;-100
01:06.930;ID:3;RSSI short;-100
01:06.931;ID:3;RSSI long;-100
01:07.022;ID:3;RSSI;-100
01:07.023;ID:3;RSSI short;-100
01:07.025;ID:3;RSSI long;-100
01:07.116;ID:3;RSSI;-100
01:07.117;ID:3;RSSI short;-100
01:07.118;ID:3;RSSI long;-100
01:07.209;ID:3;RSSI;-100
01:07.211;ID:3;RSSI short;-100
01:07.212;ID:3;RSSI long;-100
01:07.214;ID:3;Send;32
01:07.215;ID:3;Recieved;52
01:07.303;ID:3;RSSI;-100
01:07.305;ID:3;RSSI short;-100
01:07.306;ID:3;RSSI long;-100
01:07.397;ID:3;RSSI;-100
01:07.398;ID:3;RSSI short;-100
01:07.400;ID:3;RSSI long;-100
01:07.491;ID:3;RSSI;-100
01:07.492;ID:3;RSSI short;-100
01:07.493;ID:3;RSSI long;-100
01:07.584;ID:3;RSSI;-100
01:07.586;ID:3;RSSI short;-100
01:07.587;ID:3;RSSI long;-100
01:07.678;ID:3;RSSI;-100
01:07.680;ID:3;RSSI short;-100
01:07.681;ID:3;RSSI long;-100
01:07.772;ID:3;RSSI;-100
01:07.773;ID:3;RSSI short;-100
01:07.775;ID:3;RSSI long;-100
01:07.866;ID:3;RSSI;-100
01:07.867;ID:3;RSSI short;-100
01:07.868;ID:3;RSSI long;-100
01:07.959;ID:3;RSSI;-100
01:07.961;ID:3;RSSI short;-100
01:07.962;ID:3;RSSI long;-100
01:08.053;ID:3;RSSI;-100
01:08.055;ID:3;RSSI short;-100
01:08.056;ID:3;RSSI long;-100
01:08.147;ID:3;RSSI;-100
01:08.148;ID:3;RSSI short;-100
01:08.150;ID:3;RSSI long;-100
01:08.241;ID:3;RSSI;-100
01:08.242;ID:3;RSSI short;-100
01:08.243;ID:3;RSSI long;-101
01:08.334;ID:3;RSSI;-100
01:08.336;ID:3;RSSI short;-100
01:08.337;ID:3;RSSI long;-100
01:08.428;ID:3;RSSI;-100
01:08.430;ID:3;RSSI short;-100
01:08.431;ID:3;RSSI long;-100
01:08.522;ID:3;RSSI;-100
01:08.523;ID:3;RSSI short;-100
01:08.525;ID:3;RSSI long;-100
01:08.616;ID:3;RSSI;-100
01:08.617;ID:3;RSSI short;-100
01:08.618;ID:3;RSSI long;-100
01:08.709;ID:3;RSSI;-100
01:08.711;ID:3;RSSI short;-100
01:08.712;ID:3;RSSI long;-100
01:08.803;ID:3;RSSI;-100
01:08.805;ID:3;RSSI short;-100
01:08.806;ID:3;RSSI long;-100
01:08.897;ID:3;RSSI;-100
01:08.898;ID:3;RSSI short;-100
01:08.900;ID:3;RSSI long;-100
01:08.991;ID:3;RSSI;-100
01:08.992;ID:3;RSSI short;-100
01:08.993;ID:3;RSSI long;-100
01:09.084;ID:3;RSSI;-100
01:09.086;ID:3;RSSI short;-100
01:09.087;ID:3;RSSI long;-100
01:09.178;ID:3;RSSI;-100
01:09.180;ID:3;RSSI short;-100
01:09.181;ID:3;RSSI long;-100
01:09.209;ID:3;Send;33
01:09.210;ID:3;Recieved;54
01:09.272;ID:3;RSSI;-100
01:09.273;ID:3;RSSI short;-100
01:09.275;ID:3;RSSI long;-100
01:09.366;ID:3;RSSI;-100
01:09.367;ID:3;RSSI short;-100
01:09.368;ID:3;RSSI long;-100
01:09.459;ID:3;RSSI;-100
01:09.461;ID:3;RSSI short;-100
01:09.462;ID:3;RSSI long;-100
01:09.553;ID:3;RSSI;-100
01:09.555;ID:3;RSSI short;-100
01:09.556;ID:3;RSSI long;-100
01:09.647;ID:3;RSSI;-100
01:09.648;ID:3;RSSI short;-100
01:09.650;ID:3;RSSI long;-100
01:09.741;ID:3;RSSI;-100
01:09.742;ID:3;RSSI short;-100
01:09.743;ID:3;RSSI long;-100
01:09.834;ID:3;RSSI;-100
01:09.836;ID:3;RSSI short;-100
01:09.837;ID:3;RSSI long;-100
01:09.928;ID:3;RSSI;-100
01:09.930;ID:3;RSSI short;-100
01:09.931;ID:3;RSSI long;-100
01:10.022;ID:3;RSSI;-100
01:10.023;ID:3;RSSI short;-100
01:10.025;ID:3;RSSI long;-100
01:10.116;ID:3;RSSI;-100
01:10.117;ID:3;RSSI short;-100
01:10.118;ID:3;RSSI long;-100
01:10.209;ID:3;RSSI;-100
01:10.211;ID:3;RSSI short;-100
01:10.212;ID:3;RSSI long;-101
01:10.303;ID:3;RSSI;-100
01:10.305;ID:3;RSSI short;-100
01:10.306;ID:3;RSSI long;-100
01:10.397;ID:3;RSSI;-100
01:10.398;ID:3;RSSI short;-100
01:10.400;ID:3;RSSI long;-100
01:10.491;ID:3;RSSI;-100
01:10.492;ID:3;RSSI short;-100
01:10.493;ID:3;RSSI long;-100
01:10.584;ID:3;RSSI;-100
01:10.586;ID:3;RSSI short;-100
01:10.587;ID:3;RSSI long;-100
01:10.678;ID:3;RSSI;-100
01:10.680;ID:3;RSSI short;-100
01:10.681;ID:3;RSSI long;-100
01:10.772;ID:3;RSSI;-100
01:10.773;ID:3;RSSI short;-100
01:10.775;ID:3;RSSI long;-100
01:10.866;ID:3;RSSI;-100
01:10.867;ID:3;RSSI short;-100
01:10.868;ID:3;RSSI long;-100
01:10.959;ID:3;RSSI;-100
01:10.961;ID:3;RSSI short;-100
01:10.962;ID:3;RSSI long;-100
01:11.053;ID:3;RSSI;-100
01:11.055;ID:3;RSSI short;-100
01:11.056;ID:3;RSSI long;-100
01:11.147;ID:3;RSSI;-100
01:11.148;ID:3;RSSI short;-100
01:11.150;ID:3;RSSI long;-100
01:11.209;ID:3;Send;34
01:11.210;ID:3;Recieved;56
01:11.241;ID:3;RSSI;-100
01:11.242;ID:3;RSSI short;-100
01:11.243;ID:3;RSSI long;-100
01:11.334;ID:3;RSSI;-100
01:11.336;ID:3;RSSI short;-100
01:11.337;ID:3;RSSI long;-100
01:11.428;ID:3;RSSI;-100
01:11.430;ID:3;RSSI short;-100
01:11.431;ID:3;RSSI long;-100
01:11.522;ID:3;RSSI;-100
01:11.523;ID:3;RSSI short;-100
01:11.525;ID:3;RSSI long;-100
01:11.616;ID:3;RSSI;-100
01:11.617;ID:3;RSSI short;-100
01:11.618;ID:3;RSSI long;-100
01:11.709;ID:3;RSSI;-100
01:11.711;ID:3;RSSI short;-100
01:11.712;ID:3;RSSI long;-100
01:11.803;ID:3;RSSI;-100
01:11.805;ID:3;RSSI short;-100
01:11.806;ID:3;RSSI long;-100
01:11.897;ID:3;RSSI;-100
01:11.898;ID:3;RSSI short;-100
01:11.900;ID:3;RSSI long;-100
01:11.991;ID:3;RSSI;-100
01:11.992;ID:3;RSSI short;-100
01:11.993;ID:3;RSSI long;-100
01:12.084;ID:3;RSSI;-100
01:12.086;ID:3;RSSI short;-100
01:12.087;ID:3;RSSI long;-100
01:12.178;ID:3;RSSI;-100
01:12.180;ID:3;RSSI short;-100
01:12.181;ID:3;RSSI long;-101
01:12.272;ID:3;RSSI;-100
01:12.273;ID:3;RSSI short;-100
01:12.275;ID:3;RSSI long;-100
01:12.366;ID:3;RSSI;-100
01:12.367;ID:3;RSSI short;-100
01:12.368;ID:3;RSSI long;-100
01:12.459;ID:3;RSSI;-100
01:12.461;ID:3;RSSI short;-100
01:12.462;ID:3;RSSI long;-100
01:12.553;ID:3;RSSI;-100
01:12.555;ID:3;RSSI short;-100
01:12.556;ID:3;RSSI long;-100
01:12.647;ID:3;RSSI;-100
01:12.648;ID:3;RSSI short;-100
01:12.650;ID:3;RSSI long;-100
01:12.741;ID:3;RSSI;-100
01:12.742;ID:3;RSSI short;-100
01:12.743;ID:3;RSSI long;-100
01:12.834;ID:3;RSSI;-100
01:12.836;ID:3;RSSI short;-100
01:12.837;ID:3;RSSI long;-100
01:12.928;ID:3;RSSI;-100
01:12.930;ID:3;RSSI short;-100
01:12.931;ID:3;RSSI long;-100
01:13.022;ID:3;RSSI;-100
01:13.023;ID:3;RSSI short;-100
01:13.025;ID:3;RSSI long;-100
01:13.116;ID:3;RSSI;-100
01:13.117;ID:3;RSSI short;-100
01:13.118;ID:3;RSSI long;-100
01:13.209;ID:3;RSSI;-100
01:13.211;ID:3;RSSI short;-100
01:13.212;ID:3;RSSI long;-100
01:13.214;ID:3;Send;35
01:13.215;ID:3;Recieved;58
01:13.303;ID:3;RSSI;-100
01:13.305;ID:3;RSSI short;-100
01:13.306;ID:3;RSSI long;-100
01:13.397;ID:3;RSSI;-100
01:13.398;ID:3;RSSI short;-100
01:13.400;ID:3;RSSI long;-100
01:13.491;ID:3;RSSI;-100
01:13.492;ID:3;RSSI short;-100
01:13.493;ID:3;RSSI long;-100
01:13.584;ID:3;RSSI;-100
01:13.586;ID:3;RSSI short;-100
01:13.587;ID:3;RSSI long;-100
01:13.678;ID:3;RSSI;-100
01:13.680;ID:3;RSSI short;-100
01:13.681;ID:3;RSSI long;-100
01:13.772;ID:3;RSSI;-100
01:13.773;ID:3;RSSI short;-100
01:13.775;ID:3;RSSI long;-100
01:13.866;ID:3;RSSI;-100
01:13.867;ID:3;RSSI short;-100
01:13.868;ID:3;RSSI long;-100
01:13.959;ID:3;RSSI;-100
01:13.961;ID:3;RSSI short;-100
01:13.962;ID:3;RSSI long;-100
01:14.053;ID:3;RSSI;-100
01:14.055;ID:3;RSSI short;-100
01:14.056;ID:3;RSSI long;-100
01:14.147;ID:3;RSSI;-100
01:14.148;ID:3;RSSI short;-100
01:14.150;ID:3;RSSI long;-101
01:14.241;ID:3;RSSI;-100
01:14.242;ID:3;RSSI short;-100
01:14.243;ID:3;RSSI long;-100
01:14.334;ID:3;RSSI;-100
01:14.336;ID:3;RSSI short;-100
01:14.337;ID:3;RSSI long;-100
01:14.428;ID:3;RSSI;-100
01:14.430;ID:3;RSSI short;-100
01:14.431;ID:3;RSSI long;-100
01:14.522;ID:3;RSSI;-100
01:14.523;ID:3;RSSI short;-100
01:14.525;ID:3;RSSI long;-100
01:14.616;ID:3;RSSI;-100
01:14.617;ID:3;RSSI short;-100
01:14.618;ID:3;RSSI long;-100
01:14.709;ID:3;RSSI;-100
01:14.711;ID:3;RSSI short;-100
01:14.712;ID:3;RSSI long;-100
01:14.803;ID:3;RSSI;-100
01:14.805;ID:3;RSSI short;-100
01:14.806;ID:3;RSSI long;-100
01:14.897;ID:3;RSSI;-100
01:14.898;ID:3;RSSI short;-100
01:14.900;ID:3;RSSI long;-100
01:14.991;ID:3;RSSI;-100
01:14.992;ID:3;RSSI short;-100
01:14.993;ID:3;RSSI long;-100
01:15.084;ID:3;RSSI;-100
01:15.086;ID:3;RSSI short;-100
01:15.087;ID:3;RSSI long;-100
01:15.178;ID:3;RSSI;-100
01:15.180;ID:3;RSSI short;-100
01:15.181;ID:3;RSSI long;-100
01:15.209;ID:3;Send;36
01:15.210;ID:3;Recieved;60
01:15.272;ID:3;RSSI;-100
01:15.273;ID:3;RSSI short;-100
01:15.275;ID:3;RSSI long;-100
01:15.366;ID:3;RSSI;-100
01:15.367;ID:3;RSSI short;-100
01:15.368;ID:3;RSSI long;-100
01:15.459;ID:3;RSSI;-100
01:15.461;ID:3;RSSI short;-100
01:15.462;ID:3;RSSI long;-100
01:15.553;ID:3;RSSI;-100
01:15.555;ID:3;RSSI short;-100
01:15.556;ID:3;RSSI long;-100
01:15.647;ID:3;RSSI;-100
01:15.648;ID:3;RSSI short;-100
01:15.650;ID:3;RSSI long;-100
01:15.741;ID:3;RSSI;-100
01:15.742;ID:3;RSSI short;-100
01:15.743;ID:3;RSSI long;-100
01:15.834;ID:3;RSSI;-100
01:15.836;ID:3;RSSI short;-100
01:15.837;ID:3;RSSI long;-100
01:15.928;ID:3;RSSI;-100
01:15.930;ID:3;RSSI short;-100
01:15.931;ID:3;RSSI long;-100
01:16.022;ID:3;RSSI;-100
01:16.023;ID:3;RSSI short;-100
01:16.025;ID:3;RSSI long;-100
01:16.116;ID:3;RSSI;-100
01:16.117;ID:3;RSSI short;-100
01:16.118;ID:3;RSSI long;-101
01:16.209;ID:3;RSSI;-100
01:16.211;ID:3;RSSI short;-100
01:16.212;ID:3;RSSI long;-100
01:16.303;ID:3;RSSI;-100
01:16.305;ID:3;RSSI short;-100
01:16.306;ID:3;RSSI long;-100
01:16.397;ID:3;RSSI;-100
01:16.398;ID:3;RSSI short;-100
01:16.400;ID:3;RSSI long;-100
01:16.491;ID:3;RSSI;-100
01:16.492;ID:3;RSSI short;-100
01:16.493;ID:3;RSSI long;-100
01:16.584;ID:3;RSSI;-100
01:16.586;ID:3;RSSI short;-100
01:16.587;ID:3;RSSI long;-100
01:16.678;ID:3;RSSI;-100
01:16.680;ID:3;RSSI short;-100
01:16.681;ID:3;RSSI long;-100
01:16.772;ID:3;RSSI;-100
01:16.773;ID:3;RSSI short;-100
01:16.775;ID:3;RSSI long;-100
01:16.866;ID:3;RSSI;-100
